    71    0.18696E+04    0.32455E+00   -0.61961E+01    0.52172E+07    0.94629E+04
    72    0.18943E+04    0.33725E+00   -0.66455E+01    0.51878E+07    0.93064E+04
    73    0.19192E+04    0.35014E+00   -0.71051E+01    0.51583E+07    0.91589E+04
    74    0.19444E+04    0.36322E+00   -0.75751E+01    0.51287E+07    0.90178E+04
    75    0.19698E+04    0.37648E+00   -0.80560E+01    0.50991E+07    0.88805E+04
    76    0.19953E+04    0.38990E+00   -0.85481E+01    0.50695E+07    0.87446E+04
    77    0.20211E+04    0.40348E+00   -0.90512E+01    0.50398E+07    0.86090E+04
    78    0.20471E+04    0.41720E+00   -0.95650E+01    0.50101E+07    0.84725E+04
    79    0.20733E+04    0.43106E+00   -0.10089E+02    0.49803E+07    0.83342E+04
    80    0.20997E+04    0.44506E+00   -0.10624E+02    0.49505E+07    0.81931E+04
    81    0.21263E+04    0.45916E+00   -0.11168E+02    0.49207E+07    0.80488E+04
    82    0.21532E+04    0.47338E+00   -0.11722E+02    0.48909E+07    0.79024E+04
    83    0.21803E+04    0.48769E+00   -0.12284E+02    0.48611E+07    0.77557E+04
    84    0.22076E+04    0.50209E+00   -0.12854E+02    0.48314E+07    0.76106E+04
    85    0.22353E+04    0.51655E+00   -0.13431E+02    0.48017E+07    0.74687E+04
    86    0.22632E+04    0.53108E+00   -0.14013E+02    0.47722E+07    0.73314E+04
    87    0.22914E+04    0.54565E+00   -0.14602E+02    0.47427E+07    0.71989E+04
    88    0.23199E+04    0.56025E+00   -0.15197E+02    0.47134E+07    0.70709E+04
    89    0.23486E+04    0.57488E+00   -0.15797E+02    0.46841E+07    0.69472E+04
    90    0.23776E+04    0.58951E+00   -0.16403E+02    0.46550E+07    0.68274E+04
    91    0.24067E+04    0.60413E+00   -0.17015E+02    0.46259E+07    0.67115E+04
    92    0.24361E+04    0.61873E+00   -0.17632E+02    0.45970E+07    0.65992E+04
    93    0.24656E+04    0.63329E+00   -0.18253E+02    0.45682E+07    0.64903E+04
    94    0.24954E+04    0.64781E+00   -0.18879E+02    0.45395E+07    0.63848E+04
    95    0.25254E+04    0.66227E+00   -0.19508E+02    0.45109E+07    0.62825E+04
    96    0.25555E+04    0.67664E+00   -0.20140E+02    0.44825E+07    0.61832E+04
    97    0.25859E+04    0.69093E+00   -0.20774E+02    0.44542E+07    0.60868E+04
    98    0.26164E+04    0.70512E+00   -0.21410E+02    0.44260E+07    0.59931E+04
    99    0.26471E+04    0.71919E+00   -0.22048E+02    0.43979E+07    0.59020E+04
   100    0.26781E+04    0.73312E+00   -0.22687E+02    0.43700E+07    0.58133E+04
   101    0.27092E+04    0.74692E+00   -0.23326E+02    0.43423E+07    0.57269E+04
   102    0.27405E+04    0.76055E+00   -0.23965E+02    0.43147E+07    0.56426E+04
   103    0.27720E+04    0.77401E+00   -0.24603E+02    0.42872E+07    0.55604E+04
   104    0.28036E+04    0.78729E+00   -0.25240E+02    0.42599E+07    0.54799E+04
   105    0.28355E+04    0.80037E+00   -0.25876E+02    0.42328E+07    0.54011E+04
   106    0.28675E+04    0.81323E+00   -0.26509E+02    0.42058E+07    0.53239E+04
   107    0.28997E+04    0.82587E+00   -0.27140E+02    0.41790E+07    0.52481E+04
   108    0.29321E+04    0.83827E+00   -0.27767E+02    0.41524E+07    0.51735E+04
   109    0.29647E+04    0.85041E+00   -0.28390E+02    0.41259E+07    0.51000E+04
   110    0.29974E+04    0.86228E+00   -0.29010E+02    0.40996E+07    0.50274E+04
   111    0.30303E+04    0.87388E+00   -0.29624E+02    0.40735E+07    0.49556E+04
   112    0.30633E+04    0.88518E+00   -0.30233E+02    0.40476E+07    0.48847E+04
   113    0.30965E+04    0.89618E+00   -0.30836E+02    0.40219E+07    0.48145E+04
   114    0.31299E+04    0.90687E+00   -0.31433E+02    0.39963E+07    0.47452E+04
   115    0.31633E+04    0.91725E+00   -0.32023E+02    0.39709E+07    0.46768E+04
   116    0.31969E+04    0.92729E+00   -0.32605E+02    0.39457E+07    0.46092E+04
   117    0.32306E+04    0.93700E+00   -0.33180E+02    0.39207E+07    0.45424E+04
   118    0.32644E+04    0.94636E+00   -0.33746E+02    0.38959E+07    0.44765E+04
   119    0.32983E+04    0.95536E+00   -0.34302E+02    0.38712E+07    0.44116E+04
   120    0.33323E+04    0.96400E+00   -0.34850E+02    0.38468E+07    0.43475E+04
   121    0.33664E+04    0.97226E+00   -0.35387E+02    0.38225E+07    0.42844E+04
   122    0.34005E+04    0.98013E+00   -0.35913E+02    0.37984E+07    0.42222E+04
   123    0.34347E+04    0.98762E+00   -0.36429E+02    0.37745E+07    0.41609E+04
   124    0.34689E+04    0.99470E+00   -0.36932E+02    0.37508E+07    0.41006E+04
   125    0.35032E+04    0.10014E+01   -0.37424E+02    0.37272E+07    0.40413E+04
   126    0.35375E+04    0.10076E+01   -0.37903E+02    0.37039E+07    0.39830E+04
   127    0.35718E+04    0.10134E+01   -0.38368E+02    0.36807E+07    0.39256E+04
   128    0.36061E+04    0.10188E+01   -0.38820E+02    0.36577E+07    0.38693E+04
   129    0.36404E+04    0.10237E+01   -0.39257E+02    0.36349E+07    0.38140E+04
   130    0.36747E+04    0.10282E+01   -0.39679E+02    0.36122E+07    0.37597E+04
   131    0.37090E+04    0.10322E+01   -0.40086E+02    0.35898E+07    0.37065E+04
   132    0.37433E+04    0.10357E+01   -0.40477E+02    0.35675E+07    0.36543E+04
   133    0.37775E+04    0.10387E+01   -0.40852E+02    0.35455E+07    0.36032E+04
   134    0.38117E+04    0.10413E+01   -0.41210E+02    0.35236E+07    0.35530E+04
   135    0.38458E+04    0.10435E+01   -0.41551E+02    0.35018E+07    0.35037E+04
   136    0.38798E+04    0.10451E+01   -0.41875E+02    0.34803E+07    0.34554E+04
   137    0.39138E+04    0.10463E+01   -0.42180E+02    0.34589E+07    0.34080E+04
   138    0.39477E+04    0.10471E+01   -0.42467E+02    0.34377E+07    0.33615E+04
   139    0.39815E+04    0.10474E+01   -0.42734E+02    0.34167E+07    0.33159E+04
   140    0.40152E+04    0.10472E+01   -0.42983E+02    0.33959E+07    0.32711E+04
   141    0.40489E+04    0.10466E+01   -0.43211E+02    0.33752E+07    0.32271E+04
   142    0.40823E+04    0.10455E+01   -0.43420E+02    0.33547E+07    0.31839E+04
   143    0.41157E+04    0.10440E+01   -0.43607E+02    0.33344E+07    0.31415E+04
   144    0.41490E+04    0.10420E+01   -0.43774E+02    0.33142E+07    0.30998E+04
   145    0.41820E+04    0.10396E+01   -0.43918E+02    0.32942E+07    0.30588E+04
   146    0.42150E+04    0.10368E+01   -0.44041E+02    0.32744E+07    0.30185E+04
   147    0.42478E+04    0.10334E+01   -0.44141E+02    0.32547E+07    0.29790E+04
   148    0.42804E+04    0.10297E+01   -0.44218E+02    0.32352E+07    0.29400E+04
   149    0.43128E+04    0.10255E+01   -0.44272E+02    0.32159E+07    0.29017E+04
   150    0.43451E+04    0.10208E+01   -0.44302E+02    0.31967E+07    0.28640E+04
   151    0.43772E+04    0.10158E+01   -0.44308E+02    0.31777E+07    0.28269E+04
   152    0.44090E+04    0.10103E+01   -0.44289E+02    0.31588E+07    0.27903E+04
   153    0.44407E+04    0.10044E+01   -0.44246E+02    0.31401E+07    0.27543E+04
   154    0.44721E+04    0.99809E+00   -0.44178E+02    0.31215E+07    0.27189E+04
   155    0.45033E+04    0.99143E+00   -0.44086E+02    0.31031E+07    0.26840E+04
   156    0.45343E+04    0.98442E+00   -0.43968E+02    0.30849E+07    0.26496E+04
   157    0.45650E+04    0.97708E+00   -0.43826E+02    0.30668E+07    0.26158E+04
   158    0.45955E+04    0.96941E+00   -0.43658E+02    0.30488E+07    0.25824E+04
   159    0.46257E+04    0.96145E+00   -0.43465E+02    0.30310E+07    0.25496E+04
   160    0.46556E+04    0.95321E+00   -0.43247E+02    0.30134E+07    0.25173E+04
   161    0.46853E+04    0.94470E+00   -0.43004E+02    0.29959E+07    0.24854E+04
   162    0.47146E+04    0.93594E+00   -0.42734E+02    0.29786E+07    0.24540E+04
   163    0.47437E+04    0.92696E+00   -0.42439E+02    0.29614E+07    0.24231E+04
   164    0.47725E+04    0.91776E+00   -0.42119E+02    0.29443E+07    0.23927E+04
   165    0.48010E+04    0.90836E+00   -0.41772E+02    0.29274E+07    0.23626E+04
   166    0.48291E+04    0.89879E+00   -0.41399E+02    0.29107E+07    0.23331E+04
   167    0.48569E+04    0.88906E+00   -0.41001E+02    0.28941E+07    0.23039E+04
   168    0.48844E+04    0.87918E+00   -0.40575E+02    0.28776E+07    0.22752E+04
   169    0.49115E+04    0.86918E+00   -0.40124E+02    0.28613E+07    0.22468E+04
   170    0.49383E+04    0.85907E+00   -0.39646E+02    0.28451E+07    0.22189E+04
   171    0.49647E+04    0.84887E+00   -0.39141E+02    0.28290E+07    0.21914E+04
   172    0.49908E+04    0.83860E+00   -0.38609E+02    0.28131E+07    0.21642E+04
   173    0.50164E+04    0.82827E+00   -0.38051E+02    0.27973E+07    0.21374E+04
   174    0.50417E+04    0.81790E+00   -0.37466E+02    0.27817E+07    0.21109E+04
   175    0.50666E+04    0.80751E+00   -0.36853E+02    0.27662E+07    0.20848E+04
   176    0.50910E+04    0.79712E+00   -0.36213E+02    0.27509E+07    0.20591E+04
   177    0.51151E+04    0.78677E+00   -0.35547E+02    0.27356E+07    0.20337E+04
   178    0.51387E+04    0.77647E+00   -0.34853E+02    0.27205E+07    0.20086E+04
   179    0.51619E+04    0.76628E+00   -0.34133E+02    0.27056E+07    0.19838E+04
   180    0.51847E+04    0.75623E+00   -0.33386E+02    0.26907E+07    0.19594E+04
   181    0.52070E+04    0.74635E+00   -0.32612E+02    0.26760E+07    0.19353E+04
   182    0.52289E+04    0.73667E+00   -0.31813E+02    0.26615E+07    0.19116E+04
   183    0.52503E+04    0.72723E+00   -0.30987E+02    0.26470E+07    0.18881E+04
   184    0.52712E+04    0.71807E+00   -0.30136E+02    0.26327E+07    0.18650E+04
   185    0.52917E+04    0.70921E+00   -0.29258E+02    0.26185E+07    0.18423E+04
   186    0.53117E+04    0.70070E+00   -0.28355E+02    0.26044E+07    0.18198E+04
   187    0.53311E+04    0.69257E+00   -0.27427E+02    0.25904E+07    0.17977E+04
   188    0.53501E+04    0.68486E+00   -0.26474E+02    0.25766E+07    0.17758E+04
   189    0.53686E+04    0.67760E+00   -0.25495E+02    0.25629E+07    0.17543E+04
   190    0.53865E+04    0.67081E+00   -0.24491E+02    0.25493E+07    0.17332E+04
   191    0.54039E+04    0.66455E+00   -0.23463E+02    0.25358E+07    0.17123E+04
   192    0.54208E+04    0.65884E+00   -0.22410E+02    0.25224E+07    0.16917E+04
   193    0.54371E+04    0.65372E+00   -0.21333E+02    0.25091E+07    0.16715E+04
   194    0.54529E+04    0.64923E+00   -0.20232E+02    0.24960E+07    0.16516E+04
   195    0.54681E+04    0.64539E+00   -0.19106E+02    0.24829E+07    0.16319E+04
   196    0.54828E+04    0.64225E+00   -0.17956E+02    0.24700E+07    0.16126E+04
   197    0.54969E+04    0.63983E+00   -0.16783E+02    0.24571E+07    0.15936E+04
   198    0.55104E+04    0.63817E+00   -0.15586E+02    0.24444E+07    0.15749E+04
   199    0.55232E+04    0.63732E+00   -0.14366E+02    0.24318E+07    0.15565E+04
   200    0.55355E+04    0.63729E+00   -0.13122E+02    0.24193E+07    0.15384E+04
   201    0.55472E+04    0.63814E+00   -0.11856E+02    0.24068E+07    0.15205E+04
   202    0.55583E+04    0.63988E+00   -0.10567E+02    0.23945E+07    0.15030E+04
   203    0.55688E+04    0.64255E+00   -0.92562E+01    0.23823E+07    0.14858E+04
   204    0.55787E+04    0.64618E+00   -0.79244E+01    0.23702E+07    0.14688E+04
   205    0.55879E+04    0.65081E+00   -0.65721E+01    0.23581E+07    0.14522E+04
   206    0.55966E+04    0.65646E+00   -0.52001E+01    0.23462E+07    0.14358E+04
   207    0.56046E+04    0.66316E+00   -0.38090E+01    0.23344E+07    0.14197E+04
   208    0.56121E+04    0.67096E+00   -0.23995E+01    0.23226E+07    0.14039E+04
   209    0.56189E+04    0.67987E+00   -0.97227E+00    0.23110E+07    0.13883E+04
   210    0.56252E+04    0.68993E+00    0.47208E+00    0.22994E+07    0.13730E+04
   211    0.56308E+04    0.70117E+00    0.19329E+01    0.22880E+07    0.13579E+04
   212    0.56358E+04    0.71363E+00    0.34094E+01    0.22766E+07    0.13431E+04
   213    0.56403E+04    0.72733E+00    0.49010E+01    0.22653E+07    0.13286E+04
   214    0.56441E+04    0.74231E+00    0.64070E+01    0.22542E+07    0.13143E+04
   215    0.56474E+04    0.75859E+00    0.79268E+01    0.22431E+07    0.13002E+04
   216    0.56500E+04    0.77621E+00    0.94597E+01    0.22320E+07    0.12864E+04
   217    0.56521E+04    0.79520E+00    0.11005E+02    0.22211E+07    0.12728E+04
   218    0.56535E+04    0.81560E+00    0.12562E+02    0.22103E+07    0.12594E+04
   219    0.56544E+04    0.83742E+00    0.14130E+02    0.21995E+07    0.12463E+04
   220    0.56546E+04    0.86071E+00    0.15709E+02    0.21889E+07    0.12334E+04
   221    0.56543E+04    0.88550E+00    0.17297E+02    0.21783E+07    0.12207E+04
   222    0.56534E+04    0.91181E+00    0.18894E+02    0.21678E+07    0.12082E+04
   223    0.56519E+04    0.93968E+00    0.20500E+02    0.21574E+07    0.11960E+04
   224    0.56498E+04    0.96915E+00    0.22114E+02    0.21471E+07    0.11839E+04
   225    0.56471E+04    0.10002E+01    0.23734E+02    0.21368E+07    0.11720E+04
   226    0.56438E+04    0.10330E+01    0.25361E+02    0.21266E+07    0.11604E+04
   227    0.56399E+04    0.10674E+01    0.26994E+02    0.21166E+07    0.11489E+04
   228    0.56355E+04    0.11035E+01    0.28632E+02    0.21065E+07    0.11376E+04
   229    0.56304E+04    0.11414E+01    0.30274E+02    0.20966E+07    0.11265E+04
   230    0.56248E+04    0.11811E+01    0.31920E+02    0.20868E+07    0.11156E+04
   231    0.56186E+04    0.12225E+01    0.33569E+02    0.20770E+07    0.11049E+04
   232    0.56118E+04    0.12658E+01    0.35221E+02    0.20673E+07    0.10943E+04
   233    0.56044E+04    0.13110E+01    0.36874E+02    0.20576E+07    0.10840E+04
   234    0.55964E+04    0.13581E+01    0.38528E+02    0.20481E+07    0.10737E+04
   235    0.55878E+04    0.14071E+01    0.40183E+02    0.20386E+07    0.10637E+04
   236    0.55787E+04    0.14581E+01    0.41837E+02    0.20292E+07    0.10538E+04
   237    0.55690E+04    0.15111E+01    0.43491E+02    0.20198E+07    0.10440E+04
   238    0.55587E+04    0.15661E+01    0.45143E+02    0.20106E+07    0.10344E+04
   239    0.55478E+04    0.16232E+01    0.46793E+02    0.20014E+07    0.10250E+04
   240    0.55363E+04    0.16824E+01    0.48439E+02    0.19922E+07    0.10157E+04
   241    0.55243E+04    0.17437E+01    0.50083E+02    0.19832E+07    0.10065E+04
   242    0.55117E+04    0.18071E+01    0.51722E+02    0.19742E+07    0.99747E+03
   243    0.54985E+04    0.18728E+01    0.53356E+02    0.19652E+07    0.98857E+03
   244    0.54848E+04    0.19406E+01    0.54984E+02    0.19564E+07    0.97979E+03
   245    0.54704E+04    0.20107E+01    0.56606E+02    0.19476E+07    0.97113E+03
   246    0.54555E+04    0.20831E+01    0.58221E+02    0.19388E+07    0.96259E+03
   247    0.54400E+04    0.21578E+01    0.59829E+02    0.19301E+07    0.95417E+03
   248    0.54240E+04    0.22349E+01    0.61428E+02    0.19215E+07    0.94586E+03
   249    0.54073E+04    0.23143E+01    0.63019E+02    0.19130E+07    0.93765E+03
   250    0.53901E+04    0.23961E+01    0.64600E+02    0.19045E+07    0.92954E+03
   251    0.53724E+04    0.24804E+01    0.66170E+02    0.18961E+07    0.92154E+03
   252    0.53541E+04    0.25671E+01    0.67730E+02    0.18877E+07    0.91363E+03
   253    0.53352E+04    0.26561E+01    0.69278E+02    0.18794E+07    0.90582E+03
   254    0.53158E+04    0.27475E+01    0.70814E+02    0.18711E+07    0.89810E+03
   255    0.52958E+04    0.28413E+01    0.72338E+02    0.18629E+07    0.89048E+03
   256    0.52753E+04    0.29374E+01    0.73848E+02    0.18548E+07    0.88295E+03
   257    0.52544E+04    0.30358E+01    0.75345E+02    0.18467E+07    0.87551E+03
   258    0.52329E+04    0.31365E+01    0.76827E+02    0.18386E+07    0.86817E+03
   259    0.52109E+04    0.32394E+01    0.78294E+02    0.18307E+07    0.86091E+03
   260    0.51885E+04    0.33446E+01    0.79745E+02    0.18227E+07    0.85375E+03
   261    0.51656E+04    0.34519E+01    0.81181E+02    0.18149E+07    0.84668E+03
   262    0.51422E+04    0.35615E+01    0.82599E+02    0.18071E+07    0.83969E+03
   263    0.51184E+04    0.36732E+01    0.84000E+02    0.17993E+07    0.83279E+03
   264    0.50941E+04    0.37870E+01    0.85383E+02    0.17916E+07    0.82598E+03
   265    0.50694E+04    0.39030E+01    0.86748E+02    0.17840E+07    0.81925E+03
   266    0.50443E+04    0.40210E+01    0.88093E+02    0.17764E+07    0.81261E+03
   267    0.50188E+04    0.41411E+01    0.89419E+02    0.17688E+07    0.80605E+03
   268    0.49929E+04    0.42633E+01    0.90724E+02    0.17613E+07    0.79957E+03
   269    0.49666E+04    0.43874E+01    0.92008E+02    0.17539E+07    0.79318E+03
   270    0.49399E+04    0.45136E+01    0.93271E+02    0.17465E+07    0.78686E+03
   271    0.49129E+04    0.46418E+01    0.94511E+02    0.17392E+07    0.78063E+03
   272    0.48855E+04    0.47718E+01    0.95729E+02    0.17319E+07    0.77448E+03
   273    0.48577E+04    0.49039E+01    0.96923E+02    0.17246E+07    0.76840E+03
   274    0.48296E+04    0.50378E+01    0.98094E+02    0.17174E+07    0.76240E+03
   275    0.48012E+04    0.51736E+01    0.99240E+02    0.17103E+07    0.75648E+03
   276    0.47725E+04    0.53113E+01    0.10036E+03    0.17032E+07    0.75063E+03
   277    0.47434E+04    0.54508E+01    0.10146E+03    0.16961E+07    0.74486E+03
   278    0.47141E+04    0.55921E+01    0.10252E+03    0.16891E+07    0.73916E+03
   279    0.46845E+04    0.57352E+01    0.10357E+03    0.16822E+07    0.73353E+03
   280    0.46546E+04    0.58800E+01    0.10458E+03    0.16753E+07    0.72798E+03
   281    0.46244E+04    0.60266E+01    0.10557E+03    0.16684E+07    0.72249E+03
   282    0.45940E+04    0.61749E+01    0.10652E+03    0.16616E+07    0.71708E+03
   283    0.45633E+04    0.63249E+01    0.10745E+03    0.16548E+07    0.71174E+03
   284    0.45324E+04    0.64766E+01    0.10835E+03    0.16481E+07    0.70646E+03
   285    0.45012E+04    0.66300E+01    0.10922E+03    0.16414E+07    0.70125E+03
   286    0.44699E+04    0.67849E+01    0.11006E+03    0.16347E+07    0.69611E+03
   287    0.44383E+04    0.69415E+01    0.11086E+03    0.16281E+07    0.69103E+03
   288    0.44065E+04    0.70996E+01    0.11163E+03    0.16215E+07    0.68602E+03
   289    0.43746E+04    0.72593E+01    0.11237E+03    0.16150E+07    0.68107E+03
   290    0.43425E+04    0.74205E+01    0.11308E+03    0.16085E+07    0.67618E+03
   291    0.43102E+04    0.75833E+01    0.11375E+03    0.16021E+07    0.67135E+03
   292    0.42777E+04    0.77475E+01    0.11439E+03    0.15957E+07    0.66659E+03
   293    0.42451E+04    0.79132E+01    0.11499E+03    0.15894E+07    0.66189E+03
   294    0.42124E+04    0.80803E+01    0.11556E+03    0.15830E+07    0.65724E+03
   295    0.41795E+04    0.82489E+01    0.11609E+03    0.15767E+07    0.65265E+03
   296    0.41466E+04    0.84188E+01    0.11658E+03    0.15705E+07    0.64812E+03
   297    0.41135E+04    0.85901E+01    0.11704E+03    0.15643E+07    0.64365E+03
   298    0.40803E+04    0.87627E+01    0.11746E+03    0.15581E+07    0.63923E+03
   299    0.40471E+04    0.89367E+01    0.11784E+03    0.15520E+07    0.63487E+03
   300    0.40137E+04    0.91120E+01    0.11818E+03    0.15459E+07    0.63056E+03
   301    0.39803E+04    0.92885E+01    0.11848E+03    0.15399E+07    0.62630E+03
   302    0.39469E+04    0.94663E+01    0.11874E+03    0.15338E+07    0.62209E+03
   303    0.39134E+04    0.96451E+01    0.11896E+03    0.15278E+07    0.61794E+03
   304    0.38798E+04    0.98251E+01    0.11914E+03    0.15219E+07    0.61383E+03
   305    0.38462E+04    0.10006E+02    0.11928E+03    0.15160E+07    0.60976E+03
   306    0.38127E+04    0.10188E+02    0.11938E+03    0.15101E+07    0.60574E+03
   307    0.37791E+04    0.10370E+02    0.11945E+03    0.15042E+07    0.60176E+03
   308    0.37455E+04    0.10554E+02    0.11947E+03    0.14984E+07    0.59782E+03
   309    0.37119E+04    0.10738E+02    0.11946E+03    0.14927E+07    0.59393E+03
   310    0.36783E+04    0.10923E+02    0.11941E+03    0.14869E+07    0.59006E+03
   311    0.36447E+04    0.11108E+02    0.11932E+03    0.14812E+07    0.58624E+03
   312    0.36112E+04    0.11294E+02    0.11919E+03    0.14755E+07    0.58244E+03
   313    0.35777E+04    0.11480E+02    0.11903E+03    0.14699E+07    0.57868E+03
   314    0.35443E+04    0.11666E+02    0.11883E+03    0.14643E+07    0.57495E+03
   315    0.35110E+04    0.11853E+02    0.11859E+03    0.14587E+07    0.57125E+03
   316    0.34777E+04    0.12040E+02    0.11832E+03    0.14531E+07    0.56757E+03
   317    0.34445E+04    0.12227E+02    0.11800E+03    0.14476E+07    0.56392E+03
   318    0.34114E+04    0.12414E+02    0.11766E+03    0.14421E+07    0.56029E+03
   319    0.33784E+04    0.12601E+02    0.11727E+03    0.14367E+07    0.55669E+03
   320    0.33455E+04    0.12788E+02    0.11685E+03    0.14313E+07    0.55310E+03
   321    0.33127E+04    0.12974E+02    0.11640E+03    0.14259E+07    0.54953E+03
   322    0.32800E+04    0.13161E+02    0.11590E+03    0.14205E+07    0.54598E+03
